site,longitude,latitude,survey_year,zone,transect,classcode,count,survey,distance
WESTON_DC,-121.945786,36.510347,2003,OUTER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2004,INNER,1,NERLUE,26,pisco,NA
WESTON_DC,-121.945786,36.510347,2004,INNER,2,NERLUE,6,pisco,NA
WESTON_DC,-121.945786,36.510347,2004,MID,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2004,MID,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2004,OUTER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2004,OUTER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2005,INNER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2005,INNER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2005,MID,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2005,MID,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2005,OUTER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2005,OUTER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2006,INNER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2006,INNER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2006,MID,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2006,MID,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2006,OUTER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2006,OUTER,2,NERLUE,1,pisco,NA
WESTON_DC,-121.945786,36.510347,2007,INNER,1,NERLUE,2,pisco,NA
WESTON_DC,-121.945786,36.510347,2007,INNER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2007,MID,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2007,MID,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2007,OUTER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2007,OUTER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2008,INNER,1,NERLUE,2,pisco,NA
WESTON_DC,-121.945786,36.510347,2008,INNER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2008,MID,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2008,MID,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2008,OUTER,1,NERLUE,3,pisco,NA
WESTON_DC,-121.945786,36.510347,2008,OUTER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2009,INNER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2009,INNER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2009,MID,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2009,MID,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2009,OUTER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2009,OUTER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2010,INNER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2010,INNER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2010,MID,1,NERLUE,2,pisco,NA
WESTON_DC,-121.945786,36.510347,2010,MID,2,NERLUE,3,pisco,NA
WESTON_DC,-121.945786,36.510347,2010,OUTER,1,NERLUE,10,pisco,NA
WESTON_DC,-121.945786,36.510347,2010,OUTER,2,NERLUE,4,pisco,NA
WESTON_DC,-121.945786,36.510347,2011,INNER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2011,INNER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2011,MID,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2011,MID,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2011,OUTER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2011,OUTER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2013,INNER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2013,INNER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2013,MID,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2013,MID,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2013,OUTER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2013,OUTER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2014,MID,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2014,MID,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2014,INNER,1,NERLUE,8,pisco,NA
WESTON_DC,-121.945786,36.510347,2014,INNER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2014,OUTER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2014,OUTER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2016,MID,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2016,MID,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2016,OUTER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2016,OUTER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2017,INNER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2017,INNER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2017,MID,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2017,MID,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2017,OUTER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2017,OUTER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2018,INNER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2018,INNER,2,NERLUE,1,pisco,NA
WESTON_DC,-121.945786,36.510347,2018,MID,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2018,MID,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2018,OUTER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2018,OUTER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2019,INNER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2019,INNER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2019,MID,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2019,MID,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2019,OUTER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2019,OUTER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2020,INNER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2020,INNER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2020,MID,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2020,MID,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2020,OUTER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2020,OUTER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2021,INNER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2021,INNER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2021,MID,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2021,MID,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2021,OUTER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2021,OUTER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2022,INNER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2022,INNER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2022,MID,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2022,MID,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2022,OUTER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2022,OUTER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2023,INNER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2023,INNER,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2023,MID,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2023,MID,2,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2023,OUTER,1,NERLUE,0,pisco,NA
WESTON_DC,-121.945786,36.510347,2023,OUTER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2001,MID,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2001,MID,2,NERLUE,1,pisco,NA
WESTON_UC,-121.948765,36.512613,2001,OUTER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2001,OUTER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2002,INNER,1,NERLUE,1,pisco,NA
WESTON_UC,-121.948765,36.512613,2002,INNER,2,NERLUE,4,pisco,NA
WESTON_UC,-121.948765,36.512613,2002,OUTER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2002,OUTER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2002,MID,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2002,MID,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2003,INNER,1,NERLUE,2,pisco,NA
WESTON_UC,-121.948765,36.512613,2003,INNER,2,NERLUE,2,pisco,NA
WESTON_UC,-121.948765,36.512613,2003,MID,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2003,MID,2,NERLUE,1,pisco,NA
WESTON_UC,-121.948765,36.512613,2003,OUTER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2003,OUTER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2004,INNER,1,NERLUE,2,pisco,NA
WESTON_UC,-121.948765,36.512613,2004,INNER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2004,MID,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2004,MID,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2004,OUTER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2004,OUTER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2005,INNER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2005,INNER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2005,MID,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2005,MID,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2005,OUTER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2005,OUTER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2006,INNER,1,NERLUE,2,pisco,NA
WESTON_UC,-121.948765,36.512613,2006,INNER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2006,MID,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2006,MID,2,NERLUE,2,pisco,NA
WESTON_UC,-121.948765,36.512613,2006,OUTER,1,NERLUE,1,pisco,NA
WESTON_UC,-121.948765,36.512613,2006,OUTER,2,NERLUE,2,pisco,NA
WESTON_UC,-121.948765,36.512613,2007,INNER,1,NERLUE,6,pisco,NA
WESTON_UC,-121.948765,36.512613,2007,INNER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2007,MID,1,NERLUE,2,pisco,NA
WESTON_UC,-121.948765,36.512613,2007,MID,2,NERLUE,3,pisco,NA
WESTON_UC,-121.948765,36.512613,2007,OUTER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2007,OUTER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2008,INNER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2008,INNER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2008,MID,1,NERLUE,1,pisco,NA
WESTON_UC,-121.948765,36.512613,2008,MID,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2008,OUTER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2008,OUTER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2009,INNER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2009,INNER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2009,MID,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2009,MID,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2009,OUTER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2009,OUTER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2010,INNER,1,NERLUE,1,pisco,NA
WESTON_UC,-121.948765,36.512613,2010,INNER,2,NERLUE,39,pisco,NA
WESTON_UC,-121.948765,36.512613,2010,MID,1,NERLUE,12,pisco,NA
WESTON_UC,-121.948765,36.512613,2010,MID,2,NERLUE,4,pisco,NA
WESTON_UC,-121.948765,36.512613,2010,OUTER,1,NERLUE,3,pisco,NA
WESTON_UC,-121.948765,36.512613,2010,OUTER,2,NERLUE,2,pisco,NA
WESTON_UC,-121.948765,36.512613,2011,INNER,1,NERLUE,6,pisco,NA
WESTON_UC,-121.948765,36.512613,2011,INNER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2011,MID,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2011,MID,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2011,OUTER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2011,OUTER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2012,INNER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2012,INNER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2012,MID,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2012,MID,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2012,OUTER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2012,OUTER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2013,INNER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2013,INNER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2013,MID,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2013,MID,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2013,OUTER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2013,OUTER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2014,INNER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2014,INNER,2,NERLUE,1,pisco,NA
WESTON_UC,-121.948765,36.512613,2014,MID,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2014,MID,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2014,OUTER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2014,OUTER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2015,INNER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2015,INNER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2015,MID,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2015,MID,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2015,OUTER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2015,OUTER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2016,INNER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2016,INNER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2016,MID,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2016,MID,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2016,OUTER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2016,OUTER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2017,INNER,1,NERLUE,2,pisco,NA
WESTON_UC,-121.948765,36.512613,2017,INNER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2017,MID,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2017,MID,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2017,OUTER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2017,OUTER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2018,INNER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2018,INNER,2,NERLUE,1,pisco,NA
WESTON_UC,-121.948765,36.512613,2018,MID,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2018,MID,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2018,OUTER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2018,OUTER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2019,INNER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2019,INNER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2019,MID,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2019,MID,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2019,OUTER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2019,OUTER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2020,INNER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2020,INNER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2020,MID,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2020,MID,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2020,OUTER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2020,OUTER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2021,INNER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2021,INNER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2021,MID,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2021,MID,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2021,OUTER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2021,OUTER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2022,INNER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2022,INNER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2022,MID,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2022,MID,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2022,OUTER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2022,OUTER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2023,MID,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2023,MID,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2023,OUTER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2023,OUTER,2,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2023,INNER,1,NERLUE,0,pisco,NA
WESTON_UC,-121.948765,36.512613,2023,INNER,2,NERLUE,0,pisco,NA
Fort Ross,-123.245064,38.510601,2007,NA,1,NERLUE,50,reef_check,14
Fort Ross,-123.245064,38.510601,2007,NA,2,NERLUE,50,reef_check,21
Fort Ross,-123.245064,38.510601,2007,NA,3,NERLUE,50,reef_check,13
Fort Ross,-123.245064,38.510601,2007,NA,4,NERLUE,50,reef_check,10
Fort Ross,-123.245064,38.510601,2007,NA,5,NERLUE,28,reef_check,30
Fort Ross,-123.245064,38.510601,2007,NA,6,NERLUE,48,reef_check,30
Fort Ross,-123.245064,38.510601,2017,NA,1,NERLUE,0,reef_check,30
Fort Ross,-123.245064,38.510601,2017,NA,2,NERLUE,0,reef_check,30
Fort Ross,-123.245064,38.510601,2017,NA,3,NERLUE,0,reef_check,30
Fort Ross,-123.245064,38.510601,2017,NA,4,NERLUE,0,reef_check,30
Fort Ross,-123.245064,38.510601,2011,NA,1,NERLUE,50,reef_check,17
Fort Ross,-123.245064,38.510601,2011,NA,2,NERLUE,14,reef_check,30
Fort Ross,-123.245064,38.510601,2011,NA,3,NERLUE,50,reef_check,14
Fort Ross,-123.245064,38.510601,2011,NA,4,NERLUE,50,reef_check,20
Fort Ross,-123.245064,38.510601,2011,NA,5,NERLUE,50,reef_check,12
Fort Ross,-123.245064,38.510601,2011,NA,6,NERLUE,48,reef_check,30
Fort Ross,-123.245064,38.510601,2010,NA,1,NERLUE,118,reef_check,21
Fort Ross,-123.245064,38.510601,2010,NA,2,NERLUE,183,reef_check,19
Fort Ross,-123.245064,38.510601,2010,NA,3,NERLUE,49,reef_check,30
Fort Ross,-123.245064,38.510601,2010,NA,4,NERLUE,50,reef_check,13
Fort Ross,-123.245064,38.510601,2010,NA,5,NERLUE,50,reef_check,6
Fort Ross,-123.245064,38.510601,2010,NA,6,NERLUE,9,reef_check,30
Fort Ross,-123.245064,38.510601,2014,NA,1,NERLUE,6,reef_check,30
Fort Ross,-123.245064,38.510601,2014,NA,2,NERLUE,0,reef_check,30
Fort Ross,-123.245064,38.510601,2014,NA,3,NERLUE,0,reef_check,30
Fort Ross,-123.245064,38.510601,2014,NA,4,NERLUE,4,reef_check,30
Fort Ross,-123.245064,38.510601,2014,NA,5,NERLUE,3,reef_check,30
Fort Ross,-123.245064,38.510601,2014,NA,6,NERLUE,0,reef_check,30
Fort Ross,-123.245064,38.510601,2012,NA,2,NERLUE,5,reef_check,30
Fort Ross,-123.245064,38.510601,2012,NA,3,NERLUE,25,reef_check,30
Fort Ross,-123.245064,38.510601,2012,NA,4,NERLUE,50,reef_check,3
Fort Ross,-123.245064,38.510601,2012,NA,5,NERLUE,48,reef_check,30
Fort Ross,-123.245064,38.510601,2012,NA,6,NERLUE,30,reef_check,30
Fort Ross,-123.245064,38.510601,2016,NA,1,NERLUE,0,reef_check,30
Fort Ross,-123.245064,38.510601,2016,NA,2,NERLUE,0,reef_check,30
Fort Ross,-123.245064,38.510601,2016,NA,3,NERLUE,0,reef_check,30
Fort Ross,-123.245064,38.510601,2016,NA,4,NERLUE,0,reef_check,30
Fort Ross,-123.245064,38.510601,2016,NA,5,NERLUE,0,reef_check,30
Fort Ross,-123.245064,38.510601,2016,NA,6,NERLUE,0,reef_check,30
Fort Ross,-123.245064,38.510601,2013,NA,1,NERLUE,0,reef_check,30
Fort Ross,-123.245064,38.510601,2013,NA,2,NERLUE,1,reef_check,30
Fort Ross,-123.245064,38.510601,2013,NA,3,NERLUE,0,reef_check,30
Fort Ross,-123.245064,38.510601,2013,NA,4,NERLUE,43,reef_check,30
Fort Ross,-123.245064,38.510601,2013,NA,5,NERLUE,7,reef_check,30
Fort Ross,-123.245064,38.510601,2013,NA,6,NERLUE,0,reef_check,30
Fort Ross,-123.245064,38.510601,2008,NA,1,NERLUE,50,reef_check,15
Fort Ross,-123.245064,38.510601,2008,NA,2,NERLUE,50,reef_check,16
Fort Ross,-123.245064,38.510601,2008,NA,3,NERLUE,44,reef_check,30
Fort Ross,-123.245064,38.510601,2008,NA,4,NERLUE,51,reef_check,7
Fort Ross,-123.245064,38.510601,2008,NA,5,NERLUE,50,reef_check,10
Fort Ross,-123.245064,38.510601,2008,NA,6,NERLUE,139,reef_check,30
Fort Ross,-123.245064,38.510601,2009,NA,1,NERLUE,50,reef_check,15
Fort Ross,-123.245064,38.510601,2009,NA,2,NERLUE,50,reef_check,12
Fort Ross,-123.245064,38.510601,2009,NA,3,NERLUE,50,reef_check,23
Fort Ross,-123.245064,38.510601,2009,NA,4,NERLUE,50,reef_check,25
Fort Ross,-123.245064,38.510601,2009,NA,5,NERLUE,50,reef_check,10
Fort Ross,-123.245064,38.510601,2009,NA,6,NERLUE,51,reef_check,9
Gerstle Cove,-123.329964,38.56646,2007,NA,1,NERLUE,1,reef_check,30
Gerstle Cove,-123.329964,38.56646,2007,NA,2,NERLUE,0,reef_check,30
Gerstle Cove,-123.329964,38.56646,2007,NA,3,NERLUE,2,reef_check,30
Gerstle Cove,-123.329964,38.56646,2007,NA,4,NERLUE,0,reef_check,30
Gerstle Cove,-123.329964,38.56646,2007,NA,5,NERLUE,0,reef_check,30
Gerstle Cove,-123.329964,38.56646,2007,NA,6,NERLUE,0,reef_check,30
Gerstle Cove,-123.329964,38.56646,2013,NA,1,NERLUE,3,reef_check,30
Gerstle Cove,-123.329964,38.56646,2013,NA,2,NERLUE,4,reef_check,30
Gerstle Cove,-123.329964,38.56646,2013,NA,3,NERLUE,13,reef_check,30
Gerstle Cove,-123.329964,38.56646,2013,NA,4,NERLUE,1,reef_check,30
Gerstle Cove,-123.329964,38.56646,2013,NA,5,NERLUE,1,reef_check,30
Gerstle Cove,-123.329964,38.56646,2013,NA,6,NERLUE,9,reef_check,30
Gerstle Cove,-123.329964,38.56646,2006,NA,1,NERLUE,0,reef_check,30
Gerstle Cove,-123.329964,38.56646,2006,NA,2,NERLUE,0,reef_check,30
Gerstle Cove,-123.329964,38.56646,2006,NA,3,NERLUE,0,reef_check,30
Gerstle Cove,-123.329964,38.56646,2006,NA,4,NERLUE,0,reef_check,30
Gerstle Cove,-123.329964,38.56646,2006,NA,5,NERLUE,0,reef_check,30
Gerstle Cove,-123.329964,38.56646,2006,NA,6,NERLUE,0,reef_check,30
Gerstle Cove,-123.329964,38.56646,2008,NA,1,NERLUE,0,reef_check,30
Gerstle Cove,-123.329964,38.56646,2008,NA,2,NERLUE,0,reef_check,30
Gerstle Cove,-123.329964,38.56646,2008,NA,3,NERLUE,0,reef_check,30
Gerstle Cove,-123.329964,38.56646,2008,NA,4,NERLUE,0,reef_check,30
Gerstle Cove,-123.329964,38.56646,2008,NA,5,NERLUE,0,reef_check,30
Gerstle Cove,-123.329964,38.56646,2008,NA,6,NERLUE,0,reef_check,30
Gerstle Cove,-123.329964,38.56646,2010,NA,1,NERLUE,50,reef_check,20
Gerstle Cove,-123.329964,38.56646,2010,NA,2,NERLUE,5,reef_check,30
Gerstle Cove,-123.329964,38.56646,2010,NA,3,NERLUE,1,reef_check,30
