site,longitude,latitude,survey_year,zone,transect,classcode,count,survey
SRI_CLUSTER_POINT_S,-120.192,33.923833,2018,MID,2,MACPYRAD,14,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2018,OUTER,1,MACPYRAD,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2018,OUTER,2,MACPYRAD,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2019,OUTER,1,MACPYRAD,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2019,OUTER,2,MACPYRAD,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2019,INNER,1,MACPYRAD,19,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2019,INNER,2,MACPYRAD,9,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2019,MID,1,MACPYRAD,64,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2019,MID,2,MACPYRAD,28,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2020,INNER,1,MACPYRAD,23,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2020,INNER,2,MACPYRAD,21,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2020,MID,1,MACPYRAD,7,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2020,MID,2,MACPYRAD,41,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2020,OUTER,1,MACPYRAD,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2020,OUTER,2,MACPYRAD,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2021,OUTER,1,MACPYRAD,3,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2021,OUTER,2,MACPYRAD,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2021,INNER,1,MACPYRAD,2,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2021,INNER,2,MACPYRAD,5,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2021,MID,1,MACPYRAD,16,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2021,MID,2,MACPYRAD,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2023,OUTER,1,MACPYRAD,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2023,OUTER,2,MACPYRAD,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2023,INNER,1,MACPYRAD,3,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2023,INNER,2,MACPYRAD,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2023,MID,1,MACPYRAD,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2023,MID,2,MACPYRAD,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2003,INNER,1,MACSTIPES,132,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2003,INNER,2,MACSTIPES,230,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2003,MID,1,MACSTIPES,151,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2003,MID,2,MACSTIPES,236,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2003,OUTER,1,MACSTIPES,411,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2003,OUTER,2,MACSTIPES,239,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2007,INNER,1,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2007,INNER,2,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2007,MID,1,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2007,MID,2,MACSTIPES,73,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2007,OUTER,1,MACSTIPES,21,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2007,OUTER,2,MACSTIPES,45,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2008,INNER,1,MACSTIPES,185,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2008,INNER,2,MACSTIPES,185,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2008,MID,1,MACSTIPES,214,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2008,MID,2,MACSTIPES,257,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2008,OUTER,1,MACSTIPES,370,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2008,OUTER,2,MACSTIPES,192,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2009,INNER,1,MACSTIPES,271,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2009,INNER,2,MACSTIPES,238,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2009,MID,1,MACSTIPES,207,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2009,MID,2,MACSTIPES,355,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2009,OUTER,1,MACSTIPES,20,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2009,OUTER,2,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2010,INNER,1,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2010,INNER,2,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2010,MID,1,MACSTIPES,103,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2010,MID,2,MACSTIPES,124,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2010,OUTER,1,MACSTIPES,10,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2010,OUTER,2,MACSTIPES,48,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2011,INNER,1,MACSTIPES,130,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2011,INNER,2,MACSTIPES,6,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2011,MID,1,MACSTIPES,11,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2011,MID,2,MACSTIPES,97,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2011,OUTER,1,MACSTIPES,40,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2011,OUTER,2,MACSTIPES,154,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2012,INNER,1,MACSTIPES,91,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2012,INNER,2,MACSTIPES,57,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2012,MID,1,MACSTIPES,29,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2012,MID,2,MACSTIPES,127,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2012,OUTER,1,MACSTIPES,29,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2012,OUTER,2,MACSTIPES,129,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2014,INNER,1,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2014,INNER,2,MACSTIPES,69,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2014,MID,1,MACSTIPES,61,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2014,MID,2,MACSTIPES,57,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2014,OUTER,1,MACSTIPES,29,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2014,OUTER,2,MACSTIPES,50,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2015,INNER,1,MACSTIPES,12,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2015,INNER,2,MACSTIPES,117,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2015,MID,1,MACSTIPES,42,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2015,MID,2,MACSTIPES,90,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2015,OUTER,1,MACSTIPES,14,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2015,OUTER,2,MACSTIPES,130,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2016,OUTER,1,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2016,OUTER,2,MACSTIPES,64,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2016,INNER,1,MACSTIPES,1,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2016,INNER,2,MACSTIPES,15,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2016,MID,1,MACSTIPES,50,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2016,MID,2,MACSTIPES,50,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2017,OUTER,1,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2017,OUTER,2,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2017,INNER,1,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2017,INNER,2,MACSTIPES,45,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2017,MID,1,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2017,MID,2,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2018,INNER,1,MACSTIPES,22,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2018,INNER,2,MACSTIPES,120,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2018,MID,1,MACSTIPES,279,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2018,MID,2,MACSTIPES,307,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2018,OUTER,1,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2018,OUTER,2,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2019,OUTER,1,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2019,OUTER,2,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2019,INNER,1,MACSTIPES,48,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2019,INNER,2,MACSTIPES,23,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2019,MID,1,MACSTIPES,193,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2019,MID,2,MACSTIPES,99,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2020,INNER,1,MACSTIPES,359,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2020,INNER,2,MACSTIPES,230,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2020,MID,1,MACSTIPES,105,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2020,MID,2,MACSTIPES,672,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2020,OUTER,1,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2020,OUTER,2,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2021,OUTER,1,MACSTIPES,13,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2021,OUTER,2,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2021,INNER,1,MACSTIPES,43,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2021,INNER,2,MACSTIPES,81,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2021,MID,1,MACSTIPES,78,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2021,MID,2,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2023,OUTER,1,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2023,OUTER,2,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2023,INNER,1,MACSTIPES,6,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2023,INNER,2,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2023,MID,1,MACSTIPES,0,pisco
SRI_CLUSTER_POINT_S,-120.192,33.923833,2023,MID,2,MACSTIPES,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2007,OUTER,1,MACPYRAD,55,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2007,OUTER,2,MACPYRAD,23,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2007,INNER,1,MACPYRAD,11,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2007,INNER,2,MACPYRAD,27,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2007,MID,1,MACPYRAD,32,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2007,MID,2,MACPYRAD,44,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2008,INNER,1,MACPYRAD,10,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2008,INNER,2,MACPYRAD,33,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2008,MID,1,MACPYRAD,21,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2008,MID,2,MACPYRAD,14,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2008,OUTER,1,MACPYRAD,16,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2008,OUTER,2,MACPYRAD,21,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2009,INNER,1,MACPYRAD,13,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2009,INNER,2,MACPYRAD,9,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2009,MID,1,MACPYRAD,11,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2009,MID,2,MACPYRAD,21,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2009,OUTER,1,MACPYRAD,20,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2009,OUTER,2,MACPYRAD,28,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2010,INNER,1,MACPYRAD,31,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2010,INNER,2,MACPYRAD,32,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2010,MID,1,MACPYRAD,33,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2010,MID,2,MACPYRAD,40,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2010,OUTER,1,MACPYRAD,20,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2010,OUTER,2,MACPYRAD,21,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2011,INNER,1,MACPYRAD,16,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2011,INNER,2,MACPYRAD,20,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2011,MID,1,MACPYRAD,13,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2011,MID,2,MACPYRAD,11,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2011,OUTER,1,MACPYRAD,11,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2011,OUTER,2,MACPYRAD,11,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2012,INNER,1,MACPYRAD,19,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2012,INNER,2,MACPYRAD,9,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2012,MID,1,MACPYRAD,8,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2012,MID,2,MACPYRAD,10,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2012,OUTER,1,MACPYRAD,6,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2012,OUTER,2,MACPYRAD,27,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2014,MID,1,MACPYRAD,8,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2014,MID,2,MACPYRAD,6,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2014,INNER,1,MACPYRAD,10,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2014,INNER,2,MACPYRAD,11,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2014,OUTER,1,MACPYRAD,9,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2014,OUTER,2,MACPYRAD,9,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2015,OUTER,1,MACPYRAD,19,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2015,OUTER,2,MACPYRAD,6,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2015,INNER,1,MACPYRAD,5,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2015,INNER,2,MACPYRAD,7,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2015,MID,1,MACPYRAD,13,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2015,MID,2,MACPYRAD,17,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2016,OUTER,1,MACPYRAD,7,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2016,OUTER,2,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2016,INNER,1,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2016,INNER,2,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2016,MID,1,MACPYRAD,9,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2016,MID,2,MACPYRAD,3,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2017,INNER,1,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2017,INNER,2,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2017,MID,1,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2017,MID,2,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2017,OUTER,1,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2017,OUTER,2,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2018,INNER,1,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2018,INNER,2,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2018,MID,1,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2018,MID,2,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2018,OUTER,1,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2018,OUTER,2,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2019,INNER,1,MACPYRAD,10,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2019,INNER,2,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2019,MID,1,MACPYRAD,8,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2019,MID,2,MACPYRAD,2,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2019,OUTER,1,MACPYRAD,1,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2019,OUTER,2,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2020,INNER,1,MACPYRAD,1,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2020,INNER,2,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2020,OUTER,1,MACPYRAD,3,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2020,OUTER,2,MACPYRAD,5,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2020,MID,1,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2020,MID,2,MACPYRAD,11,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2021,OUTER,1,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2021,OUTER,2,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2021,INNER,1,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2021,INNER,2,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2021,MID,1,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2021,MID,2,MACPYRAD,5,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2022,INNER,1,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2022,INNER,2,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2022,MID,1,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2022,MID,2,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2022,OUTER,1,MACPYRAD,6,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2022,OUTER,2,MACPYRAD,2,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2023,INNER,1,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2023,INNER,2,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2023,MID,1,MACPYRAD,1,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2023,MID,2,MACPYRAD,0,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2023,OUTER,1,MACPYRAD,2,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2023,OUTER,2,MACPYRAD,2,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2007,OUTER,1,MACSTIPES,403,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2007,OUTER,2,MACSTIPES,265,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2007,INNER,1,MACSTIPES,89,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2007,INNER,2,MACSTIPES,247,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2007,MID,1,MACSTIPES,252,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2007,MID,2,MACSTIPES,376,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2008,INNER,1,MACSTIPES,108,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2008,INNER,2,MACSTIPES,199,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2008,MID,1,MACSTIPES,101,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2008,MID,2,MACSTIPES,213,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2008,OUTER,1,MACSTIPES,267,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2008,OUTER,2,MACSTIPES,354,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2009,INNER,1,MACSTIPES,33,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2009,INNER,2,MACSTIPES,72,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2009,MID,1,MACSTIPES,28,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2009,MID,2,MACSTIPES,52,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2009,OUTER,1,MACSTIPES,48,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2009,OUTER,2,MACSTIPES,92,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2010,INNER,1,MACSTIPES,266,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2010,INNER,2,MACSTIPES,393,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2010,MID,1,MACSTIPES,247,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2010,MID,2,MACSTIPES,364,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2010,OUTER,1,MACSTIPES,250,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2010,OUTER,2,MACSTIPES,208,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2011,INNER,1,MACSTIPES,109,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2011,INNER,2,MACSTIPES,176,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2011,MID,1,MACSTIPES,188,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2011,MID,2,MACSTIPES,126,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2011,OUTER,1,MACSTIPES,104,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2011,OUTER,2,MACSTIPES,119,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2012,INNER,1,MACSTIPES,114,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2012,INNER,2,MACSTIPES,73,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2012,MID,1,MACSTIPES,40,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2012,MID,2,MACSTIPES,63,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2012,OUTER,1,MACSTIPES,65,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2012,OUTER,2,MACSTIPES,153,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2014,MID,1,MACSTIPES,176,pisco
SRI_JOHNSONS_LEE_SOUTH_E,-120.100383,33.897433,2014,MID,2,MACSTIPES,138,pisco
