site,longitude,latitude,survey_year,zone,transect,classcode,count,survey,distance,density,year
MACABEE_DC,-121.896835,36.618184,2021,INNER,1,NERLUE,0,pisco,NA,0,21
MACABEE_DC,-121.896835,36.618184,2021,INNER,2,NERLUE,0,pisco,NA,0,21
MACABEE_DC,-121.896835,36.618184,2021,MID,1,NERLUE,0,pisco,NA,0,21
MACABEE_DC,-121.896835,36.618184,2021,MID,2,NERLUE,0,pisco,NA,0,21
MACABEE_DC,-121.896835,36.618184,2021,OUTER,1,NERLUE,0,pisco,NA,0,21
MACABEE_DC,-121.896835,36.618184,2021,OUTER,2,NERLUE,0,pisco,NA,0,21
MACABEE_DC,-121.896835,36.618184,2022,INNER,1,NERLUE,0,pisco,NA,0,22
MACABEE_DC,-121.896835,36.618184,2022,INNER,2,NERLUE,0,pisco,NA,0,22
MACABEE_DC,-121.896835,36.618184,2022,MID,1,NERLUE,0,pisco,NA,0,22
MACABEE_DC,-121.896835,36.618184,2022,MID,2,NERLUE,0,pisco,NA,0,22
MACABEE_DC,-121.896835,36.618184,2022,OUTER,1,NERLUE,1,pisco,NA,0.016666666666666666,22
MACABEE_DC,-121.896835,36.618184,2022,OUTER,2,NERLUE,0,pisco,NA,0,22
MACABEE_DC,-121.896835,36.618184,2023,INNER,1,NERLUE,0,pisco,NA,0,23
MACABEE_DC,-121.896835,36.618184,2023,INNER,2,NERLUE,0,pisco,NA,0,23
MACABEE_DC,-121.896835,36.618184,2023,MID,1,NERLUE,0,pisco,NA,0,23
MACABEE_DC,-121.896835,36.618184,2023,MID,2,NERLUE,0,pisco,NA,0,23
MACABEE_DC,-121.896835,36.618184,2023,OUTER,1,NERLUE,0,pisco,NA,0,23
MACABEE_DC,-121.896835,36.618184,2023,OUTER,2,NERLUE,0,pisco,NA,0,23
MACABEE_UC,-121.895695,36.617148,1999,INNER,1,NERLUE,0,pisco,NA,0,-1
MACABEE_UC,-121.895695,36.617148,1999,INNER,2,NERLUE,0,pisco,NA,0,-1
MACABEE_UC,-121.895695,36.617148,1999,MID,1,NERLUE,0,pisco,NA,0,-1
MACABEE_UC,-121.895695,36.617148,1999,MID,2,NERLUE,0,pisco,NA,0,-1
MACABEE_UC,-121.895695,36.617148,1999,OUTER,1,NERLUE,0,pisco,NA,0,-1
MACABEE_UC,-121.895695,36.617148,1999,OUTER,2,NERLUE,3,pisco,NA,0.05,-1
MACABEE_UC,-121.895695,36.617148,2000,INNER,1,NERLUE,0,pisco,NA,0,0
MACABEE_UC,-121.895695,36.617148,2000,INNER,2,NERLUE,0,pisco,NA,0,0
MACABEE_UC,-121.895695,36.617148,2000,MID,1,NERLUE,0,pisco,NA,0,0
MACABEE_UC,-121.895695,36.617148,2000,MID,2,NERLUE,0,pisco,NA,0,0
MACABEE_UC,-121.895695,36.617148,2000,OUTER,1,NERLUE,0,pisco,NA,0,0
MACABEE_UC,-121.895695,36.617148,2000,OUTER,2,NERLUE,0,pisco,NA,0,0
MACABEE_UC,-121.895695,36.617148,2001,INNER,1,NERLUE,0,pisco,NA,0,1
MACABEE_UC,-121.895695,36.617148,2001,INNER,2,NERLUE,0,pisco,NA,0,1
MACABEE_UC,-121.895695,36.617148,2001,MID,1,NERLUE,0,pisco,NA,0,1
MACABEE_UC,-121.895695,36.617148,2001,MID,2,NERLUE,0,pisco,NA,0,1
MACABEE_UC,-121.895695,36.617148,2001,OUTER,1,NERLUE,0,pisco,NA,0,1
MACABEE_UC,-121.895695,36.617148,2001,OUTER,2,NERLUE,0,pisco,NA,0,1
MACABEE_UC,-121.895695,36.617148,2002,INNER,1,NERLUE,0,pisco,NA,0,2
MACABEE_UC,-121.895695,36.617148,2002,INNER,2,NERLUE,0,pisco,NA,0,2
MACABEE_UC,-121.895695,36.617148,2002,MID,1,NERLUE,0,pisco,NA,0,2
MACABEE_UC,-121.895695,36.617148,2002,MID,2,NERLUE,0,pisco,NA,0,2
MACABEE_UC,-121.895695,36.617148,2002,OUTER,1,NERLUE,0,pisco,NA,0,2
MACABEE_UC,-121.895695,36.617148,2002,OUTER,2,NERLUE,0,pisco,NA,0,2
MACABEE_UC,-121.895695,36.617148,2003,INNER,1,NERLUE,0,pisco,NA,0,3
MACABEE_UC,-121.895695,36.617148,2003,INNER,2,NERLUE,0,pisco,NA,0,3
MACABEE_UC,-121.895695,36.617148,2003,MID,1,NERLUE,0,pisco,NA,0,3
MACABEE_UC,-121.895695,36.617148,2003,MID,2,NERLUE,0,pisco,NA,0,3
MACABEE_UC,-121.895695,36.617148,2003,OUTER,1,NERLUE,0,pisco,NA,0,3
MACABEE_UC,-121.895695,36.617148,2003,OUTER,2,NERLUE,0,pisco,NA,0,3
MACABEE_UC,-121.895695,36.617148,2004,INNER,1,NERLUE,0,pisco,NA,0,4
MACABEE_UC,-121.895695,36.617148,2004,INNER,2,NERLUE,0,pisco,NA,0,4
MACABEE_UC,-121.895695,36.617148,2004,MID,1,NERLUE,0,pisco,NA,0,4
MACABEE_UC,-121.895695,36.617148,2004,MID,2,NERLUE,0,pisco,NA,0,4
MACABEE_UC,-121.895695,36.617148,2004,OUTER,1,NERLUE,0,pisco,NA,0,4
MACABEE_UC,-121.895695,36.617148,2004,OUTER,2,NERLUE,0,pisco,NA,0,4
MACABEE_UC,-121.895695,36.617148,2005,INNER,1,NERLUE,0,pisco,NA,0,5
MACABEE_UC,-121.895695,36.617148,2005,INNER,2,NERLUE,0,pisco,NA,0,5
MACABEE_UC,-121.895695,36.617148,2005,MID,1,NERLUE,0,pisco,NA,0,5
MACABEE_UC,-121.895695,36.617148,2005,MID,2,NERLUE,0,pisco,NA,0,5
MACABEE_UC,-121.895695,36.617148,2005,OUTER,1,NERLUE,0,pisco,NA,0,5
MACABEE_UC,-121.895695,36.617148,2005,OUTER,2,NERLUE,0,pisco,NA,0,5
MACABEE_UC,-121.895695,36.617148,2006,INNER,1,NERLUE,0,pisco,NA,0,6
MACABEE_UC,-121.895695,36.617148,2006,INNER,2,NERLUE,0,pisco,NA,0,6
MACABEE_UC,-121.895695,36.617148,2006,MID,1,NERLUE,0,pisco,NA,0,6
MACABEE_UC,-121.895695,36.617148,2006,MID,2,NERLUE,0,pisco,NA,0,6
MACABEE_UC,-121.895695,36.617148,2006,OUTER,1,NERLUE,0,pisco,NA,0,6
MACABEE_UC,-121.895695,36.617148,2006,OUTER,2,NERLUE,0,pisco,NA,0,6
MACABEE_UC,-121.895695,36.617148,2007,INNER,1,NERLUE,0,pisco,NA,0,7
MACABEE_UC,-121.895695,36.617148,2007,INNER,2,NERLUE,0,pisco,NA,0,7
MACABEE_UC,-121.895695,36.617148,2007,MID,1,NERLUE,0,pisco,NA,0,7
MACABEE_UC,-121.895695,36.617148,2007,MID,2,NERLUE,0,pisco,NA,0,7
MACABEE_UC,-121.895695,36.617148,2007,OUTER,1,NERLUE,0,pisco,NA,0,7
MACABEE_UC,-121.895695,36.617148,2007,OUTER,2,NERLUE,0,pisco,NA,0,7
MACABEE_UC,-121.895695,36.617148,2008,INNER,1,NERLUE,0,pisco,NA,0,8
MACABEE_UC,-121.895695,36.617148,2008,INNER,2,NERLUE,0,pisco,NA,0,8
MACABEE_UC,-121.895695,36.617148,2008,MID,1,NERLUE,0,pisco,NA,0,8
MACABEE_UC,-121.895695,36.617148,2008,MID,2,NERLUE,0,pisco,NA,0,8
MACABEE_UC,-121.895695,36.617148,2008,OUTER,1,NERLUE,0,pisco,NA,0,8
MACABEE_UC,-121.895695,36.617148,2008,OUTER,2,NERLUE,0,pisco,NA,0,8
MACABEE_UC,-121.895695,36.617148,2009,INNER,1,NERLUE,0,pisco,NA,0,9
MACABEE_UC,-121.895695,36.617148,2009,INNER,2,NERLUE,0,pisco,NA,0,9
MACABEE_UC,-121.895695,36.617148,2009,MID,1,NERLUE,0,pisco,NA,0,9
MACABEE_UC,-121.895695,36.617148,2009,MID,2,NERLUE,0,pisco,NA,0,9
MACABEE_UC,-121.895695,36.617148,2009,OUTER,1,NERLUE,0,pisco,NA,0,9
MACABEE_UC,-121.895695,36.617148,2009,OUTER,2,NERLUE,0,pisco,NA,0,9
MACABEE_UC,-121.895695,36.617148,2010,INNER,1,NERLUE,0,pisco,NA,0,10
MACABEE_UC,-121.895695,36.617148,2010,INNER,2,NERLUE,0,pisco,NA,0,10
MACABEE_UC,-121.895695,36.617148,2010,MID,1,NERLUE,0,pisco,NA,0,10
MACABEE_UC,-121.895695,36.617148,2010,MID,2,NERLUE,0,pisco,NA,0,10
MACABEE_UC,-121.895695,36.617148,2010,OUTER,1,NERLUE,0,pisco,NA,0,10
MACABEE_UC,-121.895695,36.617148,2010,OUTER,2,NERLUE,0,pisco,NA,0,10
MACABEE_UC,-121.895695,36.617148,2011,INNER,1,NERLUE,0,pisco,NA,0,11
MACABEE_UC,-121.895695,36.617148,2011,INNER,2,NERLUE,0,pisco,NA,0,11
MACABEE_UC,-121.895695,36.617148,2011,MID,1,NERLUE,0,pisco,NA,0,11
MACABEE_UC,-121.895695,36.617148,2011,MID,2,NERLUE,0,pisco,NA,0,11
MACABEE_UC,-121.895695,36.617148,2011,OUTER,1,NERLUE,0,pisco,NA,0,11
MACABEE_UC,-121.895695,36.617148,2011,OUTER,2,NERLUE,0,pisco,NA,0,11
MACABEE_UC,-121.895695,36.617148,2012,MID,1,NERLUE,0,pisco,NA,0,12
MACABEE_UC,-121.895695,36.617148,2012,MID,2,NERLUE,0,pisco,NA,0,12
MACABEE_UC,-121.895695,36.617148,2012,OUTER,1,NERLUE,0,pisco,NA,0,12
MACABEE_UC,-121.895695,36.617148,2012,OUTER,2,NERLUE,0,pisco,NA,0,12
MACABEE_UC,-121.895695,36.617148,2012,INNER,1,NERLUE,0,pisco,NA,0,12
MACABEE_UC,-121.895695,36.617148,2012,INNER,2,NERLUE,0,pisco,NA,0,12
MACABEE_UC,-121.895695,36.617148,2013,INNER,1,NERLUE,0,pisco,NA,0,13
MACABEE_UC,-121.895695,36.617148,2013,INNER,2,NERLUE,0,pisco,NA,0,13
MACABEE_UC,-121.895695,36.617148,2013,MID,1,NERLUE,0,pisco,NA,0,13
MACABEE_UC,-121.895695,36.617148,2013,MID,2,NERLUE,0,pisco,NA,0,13
MACABEE_UC,-121.895695,36.617148,2013,OUTER,1,NERLUE,0,pisco,NA,0,13
MACABEE_UC,-121.895695,36.617148,2013,OUTER,2,NERLUE,0,pisco,NA,0,13
MACABEE_UC,-121.895695,36.617148,2014,INNER,1,NERLUE,0,pisco,NA,0,14
MACABEE_UC,-121.895695,36.617148,2014,INNER,2,NERLUE,0,pisco,NA,0,14
MACABEE_UC,-121.895695,36.617148,2014,MID,1,NERLUE,0,pisco,NA,0,14
MACABEE_UC,-121.895695,36.617148,2014,MID,2,NERLUE,0,pisco,NA,0,14
MACABEE_UC,-121.895695,36.617148,2014,OUTER,1,NERLUE,0,pisco,NA,0,14
MACABEE_UC,-121.895695,36.617148,2014,OUTER,2,NERLUE,0,pisco,NA,0,14
MACABEE_UC,-121.895695,36.617148,2015,INNER,1,NERLUE,0,pisco,NA,0,15
MACABEE_UC,-121.895695,36.617148,2015,INNER,2,NERLUE,0,pisco,NA,0,15
MACABEE_UC,-121.895695,36.617148,2015,MID,1,NERLUE,0,pisco,NA,0,15
MACABEE_UC,-121.895695,36.617148,2015,MID,2,NERLUE,0,pisco,NA,0,15
MACABEE_UC,-121.895695,36.617148,2015,OUTER,1,NERLUE,0,pisco,NA,0,15
MACABEE_UC,-121.895695,36.617148,2015,OUTER,2,NERLUE,0,pisco,NA,0,15
MACABEE_UC,-121.895695,36.617148,2016,INNER,1,NERLUE,0,pisco,NA,0,16
MACABEE_UC,-121.895695,36.617148,2016,INNER,2,NERLUE,0,pisco,NA,0,16
MACABEE_UC,-121.895695,36.617148,2016,MID,1,NERLUE,0,pisco,NA,0,16
MACABEE_UC,-121.895695,36.617148,2016,MID,2,NERLUE,0,pisco,NA,0,16
MACABEE_UC,-121.895695,36.617148,2016,OUTER,1,NERLUE,0,pisco,NA,0,16
MACABEE_UC,-121.895695,36.617148,2016,OUTER,2,NERLUE,0,pisco,NA,0,16
MACABEE_UC,-121.895695,36.617148,2017,INNER,1,NERLUE,0,pisco,NA,0,17
MACABEE_UC,-121.895695,36.617148,2017,INNER,2,NERLUE,0,pisco,NA,0,17
MACABEE_UC,-121.895695,36.617148,2017,MID,1,NERLUE,0,pisco,NA,0,17
MACABEE_UC,-121.895695,36.617148,2017,MID,2,NERLUE,0,pisco,NA,0,17
MACABEE_UC,-121.895695,36.617148,2017,OUTER,1,NERLUE,0,pisco,NA,0,17
MACABEE_UC,-121.895695,36.617148,2017,OUTER,2,NERLUE,0,pisco,NA,0,17
MACABEE_UC,-121.895695,36.617148,2018,INNER,1,NERLUE,0,pisco,NA,0,18
MACABEE_UC,-121.895695,36.617148,2018,INNER,2,NERLUE,0,pisco,NA,0,18
MACABEE_UC,-121.895695,36.617148,2018,MID,1,NERLUE,0,pisco,NA,0,18
MACABEE_UC,-121.895695,36.617148,2018,MID,2,NERLUE,0,pisco,NA,0,18
MACABEE_UC,-121.895695,36.617148,2018,OUTER,1,NERLUE,0,pisco,NA,0,18
MACABEE_UC,-121.895695,36.617148,2018,OUTER,2,NERLUE,0,pisco,NA,0,18
MACABEE_UC,-121.895695,36.617148,2020,INNER,1,NERLUE,0,pisco,NA,0,20
MACABEE_UC,-121.895695,36.617148,2020,INNER,2,NERLUE,0,pisco,NA,0,20
MACABEE_UC,-121.895695,36.617148,2020,MID,1,NERLUE,0,pisco,NA,0,20
MACABEE_UC,-121.895695,36.617148,2020,MID,2,NERLUE,0,pisco,NA,0,20
MACABEE_UC,-121.895695,36.617148,2020,OUTER,1,NERLUE,0,pisco,NA,0,20
MACABEE_UC,-121.895695,36.617148,2020,OUTER,2,NERLUE,0,pisco,NA,0,20
MACABEE_UC,-121.895695,36.617148,2021,INNER,1,NERLUE,0,pisco,NA,0,21
MACABEE_UC,-121.895695,36.617148,2021,INNER,2,NERLUE,0,pisco,NA,0,21
MACABEE_UC,-121.895695,36.617148,2021,MID,1,NERLUE,0,pisco,NA,0,21
MACABEE_UC,-121.895695,36.617148,2021,MID,2,NERLUE,0,pisco,NA,0,21
MACABEE_UC,-121.895695,36.617148,2021,OUTER,1,NERLUE,0,pisco,NA,0,21
MACABEE_UC,-121.895695,36.617148,2021,OUTER,2,NERLUE,0,pisco,NA,0,21
MACABEE_UC,-121.895695,36.617148,2022,INNER,1,NERLUE,0,pisco,NA,0,22
MACABEE_UC,-121.895695,36.617148,2022,INNER,2,NERLUE,0,pisco,NA,0,22
MACABEE_UC,-121.895695,36.617148,2022,MID,1,NERLUE,0,pisco,NA,0,22
MACABEE_UC,-121.895695,36.617148,2022,MID,2,NERLUE,0,pisco,NA,0,22
MACABEE_UC,-121.895695,36.617148,2022,OUTER,1,NERLUE,0,pisco,NA,0,22
MACABEE_UC,-121.895695,36.617148,2022,OUTER,2,NERLUE,0,pisco,NA,0,22
MACABEE_UC,-121.895695,36.617148,2023,OUTER,1,NERLUE,0,pisco,NA,0,23
MACABEE_UC,-121.895695,36.617148,2023,OUTER,2,NERLUE,0,pisco,NA,0,23
MACABEE_UC,-121.895695,36.617148,2023,INNER,1,NERLUE,0,pisco,NA,0,23
MACABEE_UC,-121.895695,36.617148,2023,INNER,2,NERLUE,0,pisco,NA,0,23
MACABEE_UC,-121.895695,36.617148,2023,MID,1,NERLUE,0,pisco,NA,0,23
MACABEE_UC,-121.895695,36.617148,2023,MID,2,NERLUE,0,pisco,NA,0,23
MALPASO,-121.933984,36.465747,2006,INNER,1,NERLUE,58,pisco,NA,0.9666666666666667,6
MALPASO,-121.933984,36.465747,2006,INNER,2,NERLUE,36,pisco,NA,0.6,6
MALPASO,-121.933984,36.465747,2006,MID,1,NERLUE,0,pisco,NA,0,6
MALPASO,-121.933984,36.465747,2006,MID,2,NERLUE,0,pisco,NA,0,6
MALPASO,-121.933984,36.465747,2006,OUTER,1,NERLUE,0,pisco,NA,0,6
MALPASO,-121.933984,36.465747,2006,OUTER,2,NERLUE,0,pisco,NA,0,6
MALPASO,-121.933984,36.465747,2007,INNER,1,NERLUE,6,pisco,NA,0.1,7
MALPASO,-121.933984,36.465747,2007,INNER,2,NERLUE,5,pisco,NA,0.08333333333333333,7
MALPASO,-121.933984,36.465747,2007,MID,1,NERLUE,2,pisco,NA,0.03333333333333333,7
MALPASO,-121.933984,36.465747,2007,MID,2,NERLUE,3,pisco,NA,0.05,7
MALPASO,-121.933984,36.465747,2007,OUTER,1,NERLUE,19,pisco,NA,0.31666666666666665,7
MALPASO,-121.933984,36.465747,2007,OUTER,2,NERLUE,11,pisco,NA,0.18333333333333332,7
MALPASO,-121.933984,36.465747,2008,OUTER,1,NERLUE,6,pisco,NA,0.1,8
MALPASO,-121.933984,36.465747,2008,OUTER,2,NERLUE,1,pisco,NA,0.016666666666666666,8
MALPASO,-121.933984,36.465747,2008,INNER,1,NERLUE,4,pisco,NA,0.06666666666666667,8
MALPASO,-121.933984,36.465747,2008,INNER,2,NERLUE,22,pisco,NA,0.36666666666666664,8
MALPASO,-121.933984,36.465747,2008,MID,1,NERLUE,7,pisco,NA,0.11666666666666667,8
MALPASO,-121.933984,36.465747,2008,MID,2,NERLUE,0,pisco,NA,0,8
MALPASO,-121.933984,36.465747,2009,INNER,1,NERLUE,1,pisco,NA,0.016666666666666666,9
MALPASO,-121.933984,36.465747,2009,INNER,2,NERLUE,1,pisco,NA,0.016666666666666666,9
MALPASO,-121.933984,36.465747,2009,MID,1,NERLUE,0,pisco,NA,0,9
MALPASO,-121.933984,36.465747,2009,MID,2,NERLUE,0,pisco,NA,0,9
MALPASO,-121.933984,36.465747,2009,OUTER,1,NERLUE,0,pisco,NA,0,9
MALPASO,-121.933984,36.465747,2009,OUTER,2,NERLUE,0,pisco,NA,0,9
MALPASO,-121.933984,36.465747,2010,INNER,1,NERLUE,72,pisco,NA,1.2,10
MALPASO,-121.933984,36.465747,2010,INNER,2,NERLUE,67,pisco,NA,1.1166666666666667,10
MALPASO,-121.933984,36.465747,2010,MID,1,NERLUE,63,pisco,NA,1.05,10
MALPASO,-121.933984,36.465747,2010,MID,2,NERLUE,21,pisco,NA,0.35,10
MALPASO,-121.933984,36.465747,2010,OUTER,1,NERLUE,2,pisco,NA,0.03333333333333333,10
MALPASO,-121.933984,36.465747,2010,OUTER,2,NERLUE,11,pisco,NA,0.18333333333333332,10
MALPASO,-121.933984,36.465747,2011,INNER,1,NERLUE,62,pisco,NA,1.0333333333333334,11
MALPASO,-121.933984,36.465747,2011,INNER,2,NERLUE,48,pisco,NA,0.8,11
MALPASO,-121.933984,36.465747,2011,MID,1,NERLUE,11,pisco,NA,0.18333333333333332,11
MALPASO,-121.933984,36.465747,2011,MID,2,NERLUE,0,pisco,NA,0,11
MALPASO,-121.933984,36.465747,2011,OUTER,1,NERLUE,0,pisco,NA,0,11
MALPASO,-121.933984,36.465747,2011,OUTER,2,NERLUE,0,pisco,NA,0,11
MALPASO,-121.933984,36.465747,2012,INNER,1,NERLUE,5,pisco,NA,0.08333333333333333,12
MALPASO,-121.933984,36.465747,2012,INNER,2,NERLUE,32,pisco,NA,0.5333333333333333,12
MALPASO,-121.933984,36.465747,2012,MID,1,NERLUE,0,pisco,NA,0,12
MALPASO,-121.933984,36.465747,2012,MID,2,NERLUE,2,pisco,NA,0.03333333333333333,12
MALPASO,-121.933984,36.465747,2012,OUTER,1,NERLUE,0,pisco,NA,0,12
MALPASO,-121.933984,36.465747,2012,OUTER,2,NERLUE,0,pisco,NA,0,12
MALPASO,-121.933984,36.465747,2013,INNER,1,NERLUE,0,pisco,NA,0,13
MALPASO,-121.933984,36.465747,2013,INNER,2,NERLUE,0,pisco,NA,0,13
MALPASO,-121.933984,36.465747,2013,MID,1,NERLUE,0,pisco,NA,0,13
MALPASO,-121.933984,36.465747,2013,MID,2,NERLUE,0,pisco,NA,0,13
MALPASO,-121.933984,36.465747,2013,OUTER,1,NERLUE,0,pisco,NA,0,13
MALPASO,-121.933984,36.465747,2013,OUTER,2,NERLUE,0,pisco,NA,0,13
MALPASO,-121.933984,36.465747,2014,MID,1,NERLUE,1,pisco,NA,0.016666666666666666,14
MALPASO,-121.933984,36.465747,2014,MID,2,NERLUE,1,pisco,NA,0.016666666666666666,14
MALPASO,-121.933984,36.465747,2014,INNER,1,NERLUE,0,pisco,NA,0,14
MALPASO,-121.933984,36.465747,2014,INNER,2,NERLUE,7,pisco,NA,0.11666666666666667,14
MALPASO,-121.933984,36.465747,2014,OUTER,1,NERLUE,0,pisco,NA,0,14
MALPASO,-121.933984,36.465747,2014,OUTER,2,NERLUE,0,pisco,NA,0,14
MALPASO,-121.933984,36.465747,2015,INNER,1,NERLUE,0,pisco,NA,0,15
MALPASO,-121.933984,36.465747,2015,INNER,2,NERLUE,0,pisco,NA,0,15
MALPASO,-121.933984,36.465747,2015,MID,1,NERLUE,0,pisco,NA,0,15
MALPASO,-121.933984,36.465747,2015,MID,2,NERLUE,0,pisco,NA,0,15
MALPASO,-121.933984,36.465747,2015,OUTER,1,NERLUE,0,pisco,NA,0,15
MALPASO,-121.933984,36.465747,2015,OUTER,2,NERLUE,0,pisco,NA,0,15
MALPASO,-121.933984,36.465747,2017,INNER,1,NERLUE,5,pisco,NA,0.08333333333333333,17
MALPASO,-121.933984,36.465747,2017,INNER,2,NERLUE,0,pisco,NA,0,17
MALPASO,-121.933984,36.465747,2017,MID,1,NERLUE,0,pisco,NA,0,17
MALPASO,-121.933984,36.465747,2017,MID,2,NERLUE,0,pisco,NA,0,17
MALPASO,-121.933984,36.465747,2017,OUTER,1,NERLUE,0,pisco,NA,0,17
MALPASO,-121.933984,36.465747,2017,OUTER,2,NERLUE,1,pisco,NA,0.016666666666666666,17
MALPASO,-121.933984,36.465747,2018,INNER,1,NERLUE,35,pisco,NA,0.5833333333333334,18
MALPASO,-121.933984,36.465747,2018,INNER,2,NERLUE,44,pisco,NA,0.7333333333333333,18
MALPASO,-121.933984,36.465747,2018,MID,1,NERLUE,0,pisco,NA,0,18
MALPASO,-121.933984,36.465747,2018,MID,2,NERLUE,0,pisco,NA,0,18
MALPASO,-121.933984,36.465747,2018,OUTER,1,NERLUE,1,pisco,NA,0.016666666666666666,18
MALPASO,-121.933984,36.465747,2018,OUTER,2,NERLUE,2,pisco,NA,0.03333333333333333,18
MALPASO,-121.933984,36.465747,2019,INNER,1,NERLUE,0,pisco,NA,0,19
MALPASO,-121.933984,36.465747,2019,INNER,2,NERLUE,29,pisco,NA,0.48333333333333334,19
MALPASO,-121.933984,36.465747,2019,MID,1,NERLUE,0,pisco,NA,0,19
MALPASO,-121.933984,36.465747,2019,MID,2,NERLUE,0,pisco,NA,0,19
MALPASO,-121.933984,36.465747,2019,OUTER,1,NERLUE,0,pisco,NA,0,19
MALPASO,-121.933984,36.465747,2019,OUTER,2,NERLUE,0,pisco,NA,0,19
MALPASO,-121.933984,36.465747,2020,INNER,1,NERLUE,2,pisco,NA,0.03333333333333333,20
MALPASO,-121.933984,36.465747,2020,INNER,2,NERLUE,2,pisco,NA,0.03333333333333333,20
MALPASO,-121.933984,36.465747,2020,MID,1,NERLUE,0,pisco,NA,0,20
MALPASO,-121.933984,36.465747,2020,MID,2,NERLUE,0,pisco,NA,0,20
MALPASO,-121.933984,36.465747,2020,OUTER,1,NERLUE,0,pisco,NA,0,20
MALPASO,-121.933984,36.465747,2020,OUTER,2,NERLUE,0,pisco,NA,0,20
MALPASO,-121.933984,36.465747,2021,INNER,1,NERLUE,1,pisco,NA,0.016666666666666666,21
MALPASO,-121.933984,36.465747,2021,INNER,2,NERLUE,0,pisco,NA,0,21
MALPASO,-121.933984,36.465747,2021,MID,1,NERLUE,0,pisco,NA,0,21
MALPASO,-121.933984,36.465747,2021,MID,2,NERLUE,0,pisco,NA,0,21
MALPASO,-121.933984,36.465747,2021,OUTER,1,NERLUE,0,pisco,NA,0,21
MALPASO,-121.933984,36.465747,2021,OUTER,2,NERLUE,0,pisco,NA,0,21
MALPASO,-121.933984,36.465747,2022,INNER,1,NERLUE,0,pisco,NA,0,22
MALPASO,-121.933984,36.465747,2022,INNER,2,NERLUE,5,pisco,NA,0.08333333333333333,22
MALPASO,-121.933984,36.465747,2022,MID,1,NERLUE,0,pisco,NA,0,22
MALPASO,-121.933984,36.465747,2022,MID,2,NERLUE,0,pisco,NA,0,22
MALPASO,-121.933984,36.465747,2022,OUTER,1,NERLUE,0,pisco,NA,0,22
MALPASO,-121.933984,36.465747,2022,OUTER,2,NERLUE,0,pisco,NA,0,22
MALPASO,-121.933984,36.465747,2023,INNER,1,NERLUE,57,pisco,NA,0.95,23
MALPASO,-121.933984,36.465747,2023,INNER,2,NERLUE,3,pisco,NA,0.05,23
MALPASO,-121.933984,36.465747,2023,MID,1,NERLUE,0,pisco,NA,0,23
MALPASO,-121.933984,36.465747,2023,MID,2,NERLUE,0,pisco,NA,0,23
MALPASO,-121.933984,36.465747,2023,OUTER,1,NERLUE,0,pisco,NA,0,23
MALPASO,-121.933984,36.465747,2023,OUTER,2,NERLUE,0,pisco,NA,0,23
MONASTERY_DC,-121.933322,36.525415,1999,INNER,1,NERLUE,0,pisco,NA,0,-1
MONASTERY_DC,-121.933322,36.525415,1999,INNER,2,NERLUE,0,pisco,NA,0,-1
MONASTERY_DC,-121.933322,36.525415,1999,MID,1,NERLUE,0,pisco,NA,0,-1
MONASTERY_DC,-121.933322,36.525415,1999,MID,2,NERLUE,0,pisco,NA,0,-1
MONASTERY_DC,-121.933322,36.525415,1999,OUTER,1,NERLUE,0,pisco,NA,0,-1
MONASTERY_DC,-121.933322,36.525415,1999,OUTER,2,NERLUE,0,pisco,NA,0,-1
MONASTERY_DC,-121.933322,36.525415,2000,INNER,1,NERLUE,10,pisco,NA,0.16666666666666666,0
MONASTERY_DC,-121.933322,36.525415,2000,INNER,2,NERLUE,15,pisco,NA,0.25,0
MONASTERY_DC,-121.933322,36.525415,2000,MID,1,NERLUE,5,pisco,NA,0.08333333333333333,0
MONASTERY_DC,-121.933322,36.525415,2000,MID,2,NERLUE,1,pisco,NA,0.016666666666666666,0
MONASTERY_DC,-121.933322,36.525415,2000,OUTER,1,NERLUE,4,pisco,NA,0.06666666666666667,0
MONASTERY_DC,-121.933322,36.525415,2000,OUTER,2,NERLUE,0,pisco,NA,0,0
MONASTERY_DC,-121.933322,36.525415,2001,INNER,1,NERLUE,0,pisco,NA,0,1
MONASTERY_DC,-121.933322,36.525415,2001,INNER,2,NERLUE,0,pisco,NA,0,1
MONASTERY_DC,-121.933322,36.525415,2001,MID,1,NERLUE,0,pisco,NA,0,1
MONASTERY_DC,-121.933322,36.525415,2001,MID,2,NERLUE,0,pisco,NA,0,1
MONASTERY_DC,-121.933322,36.525415,2001,OUTER,1,NERLUE,0,pisco,NA,0,1
MONASTERY_DC,-121.933322,36.525415,2001,OUTER,2,NERLUE,0,pisco,NA,0,1
MONASTERY_DC,-121.933322,36.525415,2002,INNER,1,NERLUE,15,pisco,NA,0.25,2
MONASTERY_DC,-121.933322,36.525415,2002,INNER,2,NERLUE,24,pisco,NA,0.4,2
MONASTERY_DC,-121.933322,36.525415,2002,MID,1,NERLUE,0,pisco,NA,0,2
MONASTERY_DC,-121.933322,36.525415,2002,MID,2,NERLUE,0,pisco,NA,0,2
MONASTERY_DC,-121.933322,36.525415,2002,OUTER,1,NERLUE,0,pisco,NA,0,2
MONASTERY_DC,-121.933322,36.525415,2002,OUTER,2,NERLUE,0,pisco,NA,0,2
MONASTERY_DC,-121.933322,36.525415,2003,MID,1,NERLUE,3,pisco,NA,0.05,3
MONASTERY_DC,-121.933322,36.525415,2003,INNER,1,NERLUE,24,pisco,NA,0.4,3
